Type,Days for shipping (real),Days for shipment (scheduled),Order Region,Delivery Status,Late_delivery_risk,Category Name,Customer City,Order Item Total
TRANSFER,3,4,Western Europe,Advance shipping,0,Strength Training,Caguas,347.9899902
TRANSFER,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,129.9900055
TRANSFER,6,4,Western Europe,Late delivery,1,Cleats,Caguas,58.79000092
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,127.3899994
TRANSFER,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,126.0899963
TRANSFER,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,124.7900009
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,123.4899979
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,122.8399963
TRANSFER,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
TRANSFER,4,4,Western Europe,Shipping on time,0,Crafts,Bayamon,429.1799927
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,120.8899994
TRANSFER,3,4,Western Europe,Advance shipping,0,Baby ,Caguas,53.75999832
TRANSFER,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,116.9899979
TRANSFER,6,4,Western Europe,Late delivery,1,Baby ,Caguas,51.99000168
TRANSFER,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
TRANSFER,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,109.1900024
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,107.8899994
TRANSFER,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,107.8899994
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,106.5899963
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,103.9899979
TRANSFER,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,103.9899979
TRANSFER,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,97.48999786
TRANSFER,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,97.48999786
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,49.5
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,49.0
TRANSFER,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,37.99000168
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,46.5
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,44.0
TRANSFER,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,34.79000092
TRANSFER,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,43.5
TRANSFER,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,33.59000015
TRANSFER,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,40.0
TRANSFER,3,4,Western Europe,Advance shipping,0,Kids' Golf Clubs,Caguas,387.9899902
TRANSFER,3,4,Western Europe,Advance shipping,0,Accessories,Caguas,23.73999977
TRANSFER,3,4,Western Europe,Advance shipping,0,Accessories,Caguas,18.73999977
TRANSFER,2,4,Western Europe,Advance shipping,0,Camping & Hiking,Caguas,299.980011
TRANSFER,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Caguas,296.980011
TRANSFER,5,4,Western Europe,Late delivery,1,Camping & Hiking,Caguas,290.980011
TRANSFER,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Caguas,284.980011
TRANSFER,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Caguas,283.480011
TRANSFER,3,4,Western Europe,Advance shipping,0,Fishing,Caguas,377.980011
TRANSFER,2,4,Western Europe,Advance shipping,0,Fishing,Caguas,371.980011
TRANSFER,6,4,Western Europe,Late delivery,1,Camping & Hiking,Caguas,269.980011
TRANSFER,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Caguas,263.980011
TRANSFER,3,4,Western Europe,Advance shipping,0,Fishing,Caguas,351.980011
DEBIT,3,2,Western Europe,Late delivery,1,Cardio Equipment,Caguas,494.9500122
DEBIT,5,2,Western Europe,Late delivery,1,Cardio Equipment,Caguas,489.9500122
DEBIT,6,2,Western Europe,Late delivery,1,Cardio Equipment,Caguas,142.5
DEBIT,2,2,Western Europe,Shipping on time,0,Electronics,Caguas,151.9499969
DEBIT,4,2,Western Europe,Late delivery,1,Cardio Equipment,Caguas,472.4500122
DEBIT,2,2,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,434.9599915
DEBIT,3,2,Western Europe,Late delivery,1,Cardio Equipment,Caguas,424.9599915
DEBIT,2,2,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,419.9599915
DEBIT,4,2,Western Europe,Late delivery,1,Cleats,Caguas,299.9500122
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,296.9500122
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,290.9500122
DEBIT,2,2,Western Europe,Shipping on time,0,Cleats,Caguas,283.4500122
DEBIT,4,2,Western Europe,Late delivery,1,Cleats,Caguas,283.4500122
DEBIT,4,2,Western Europe,Late delivery,1,Cleats,Caguas,283.4500122
DEBIT,6,2,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
DEBIT,6,2,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,260.9599915
DEBIT,4,2,Western Europe,Late delivery,1,Cleats,Caguas,260.9599915
DEBIT,4,2,Western Europe,Late delivery,1,Cleats,Caguas,254.9600067
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,254.9600067
DEBIT,3,2,Western Europe,Late delivery,1,Cleats,Caguas,245.9600067
DEBIT,5,2,Western Europe,Late delivery,1,Cleats,Caguas,245.9600067
DEBIT,4,2,Western Europe,Late delivery,1,Cleats,Caguas,224.9600067
DEBIT,5,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,247.5
DEBIT,4,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,245.0
DEBIT,3,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,242.5
DEBIT,3,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,240.0
DEBIT,6,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,237.5
DEBIT,3,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,236.25
DEBIT,6,2,Western Europe,Late delivery,1,Shop By Sport,Caguas,185.9499969
DEBIT,4,2,Western Europe,Late delivery,1,Shop By Sport,Caguas,135.0
DEBIT,3,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,225.0
DEBIT,4,2,Western Europe,Late delivery,1,Shop By Sport,Caguas,175.9600067
DEBIT,4,2,Western Europe,Late delivery,1,Shop By Sport,Caguas,169.9600067
DEBIT,6,2,Western Europe,Late delivery,1,Shop By Sport,Caguas,165.9600067
DEBIT,6,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,200.0
DEBIT,4,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,200.0
DEBIT,5,2,Western Europe,Late delivery,1,Baseball & Softball,Caguas,293.9500122
DEBIT,4,2,Western Europe,Late delivery,1,Cardio Equipment,Caguas,499.9500122
DEBIT,2,2,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,409.9599915
DEBIT,5,2,Western Europe,Late delivery,1,Shop By Sport,Caguas,195.9499969
DEBIT,5,2,Western Europe,Late delivery,1,Women's Apparel,Caguas,227.5
DEBIT,6,4,Western Europe,Late delivery,1,Computers,Caguas,1500.0
DEBIT,2,4,Western Europe,Advance shipping,0,Computers,Caguas,1485.0
DEBIT,4,4,Western Europe,Shipping on time,0,Consumer Electronics,Caguas,247.8200073
DEBIT,4,4,Western Europe,Shipping on time,0,Cameras ,Caguas,438.480011
DEBIT,6,4,Western Europe,Late delivery,1,Consumer Electronics,Caguas,245.2899933
DEBIT,2,4,Western Europe,Advance shipping,0,Computers,Caguas,1425.0
DEBIT,5,4,Western Europe,Late delivery,1,Computers,Caguas,1425.0
DEBIT,6,4,Western Europe,Late delivery,1,Cameras ,Caguas,427.1799927
DEBIT,5,4,Western Europe,Late delivery,1,Computers,Caguas,1417.5
DEBIT,6,4,Western Europe,Late delivery,1,Consumer Electronics,Caguas,238.9700012
DEBIT,4,4,Western Europe,Shipping on time,0,Cameras ,Caguas,406.8399963
DEBIT,2,4,Western Europe,Advance shipping,0,Computers,Caguas,1320.0
DEBIT,4,4,Western Europe,Shipping on time,0,Cameras ,Caguas,393.269989
DEBIT,3,4,Western Europe,Advance shipping,0,Computers,Caguas,1305.0
DEBIT,3,4,Western Europe,Advance shipping,0,Cameras ,Caguas,384.230011
DEBIT,2,4,Western Europe,Advance shipping,0,Cameras ,Caguas,379.7099915
DEBIT,3,4,Western Europe,Advance shipping,0,Computers,Caguas,1260.0
DEBIT,6,4,Western Europe,Late delivery,1,Computers,Caguas,1260.0
DEBIT,3,4,Western Europe,Advance shipping,0,Computers,Caguas,1260.0
DEBIT,5,4,Western Europe,Late delivery,1,Cameras ,Caguas,375.1900024
DEBIT,5,4,Western Europe,Late delivery,1,Computers,Caguas,1245.0
DEBIT,3,4,Western Europe,Advance shipping,0,Computers,Caguas,1245.0
DEBIT,5,4,Western Europe,Late delivery,1,Computers,Caguas,1245.0
DEBIT,5,4,Western Europe,Late delivery,1,Cameras ,Caguas,370.6700134
DEBIT,6,4,Western Europe,Late delivery,1,Cameras ,Caguas,361.6300049
DEBIT,6,4,Western Europe,Late delivery,1,Computers,Caguas,1200.0
DEBIT,6,4,Western Europe,Late delivery,1,Computers,Caguas,1125.0
DEBIT,5,4,Western Europe,Late delivery,1,Lacrosse,Caguas,98.98999786
DEBIT,6,4,Western Europe,Late delivery,1,Soccer,Caguas,122.4899979
DEBIT,6,4,Western Europe,Late delivery,1,Basketball,Caguas,290.9899902
DEBIT,2,4,Western Europe,Advance shipping,0,Basketball,Caguas,929.9899902
DEBIT,3,4,Western Europe,Advance shipping,0,Baseball & Softball,Caguas,145.5899963
DEBIT,4,4,Western Europe,Shipping on time,0,Lacrosse,Caguas,18.73999977
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,99.98999786
DEBIT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,99.98999786
DEBIT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,97.98999786
DEBIT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,97.98999786
DEBIT,4,4,Western Europe,Shipping on time,0,Strength Training,Caguas,185.2200012
DEBIT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,96.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,96.98999786
DEBIT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,94.48999786
DEBIT,5,4,Western Europe,Late delivery,1,Cardio Equipment,San Juan,94.48999786
DEBIT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,94.48999786
DEBIT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,92.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,89.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,87.98999786
DEBIT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,87.98999786
DEBIT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,87.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,86.98999786
DEBIT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,84.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Boxing & MMA,Caguas,74.69000244
DEBIT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,82.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Strength Training,Caguas,154.9799957
DEBIT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,74.98999786
DEBIT,2,4,Western Europe,Advance shipping,0,Children's Clothing,Caguas,357.1000061
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Carolina,129.9900055
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,129.9900055
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,129.9900055
DEBIT,3,4,Western Europe,Advance shipping,0,Children's Clothing,Caguas,353.5299988
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,59.38999939
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,59.38999939
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,128.6900024
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,128.6900024
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,128.6900024
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,128.6900024
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,128.6900024
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,128.6900024
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,128.6900024
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,128.6900024
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,128.6900024
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,58.79000092
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,127.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,127.3899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,127.3899994
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,126.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,126.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,126.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,126.0899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,126.0899963
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,126.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,126.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,126.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,126.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,126.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,126.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Guaynabo,126.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,126.0899963
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Carolina,57.59000015
DEBIT,6,4,Western Europe,Late delivery,1,Crafts,Caguas,443.019989
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,124.7900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,124.7900009
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,124.7900009
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,124.7900009
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,124.7900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,124.7900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,124.7900009
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,124.7900009
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,56.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,56.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,56.99000168
DEBIT,3,4,Western Europe,Advance shipping,0,Crafts,Caguas,438.4100037
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,123.4899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,123.4899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,123.4899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,123.4899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,123.4899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,123.4899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,123.4899979
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,283.4899902
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,122.8399963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,122.8399963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,122.8399963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,122.8399963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,122.8399963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,120.8899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,120.8899994
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,120.8899994
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,120.8899994
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,54.59000015
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,54.59000015
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,118.2900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,118.2900009
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,118.2900009
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,118.2900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,118.2900009
DEBIT,2,4,Western Europe,Advance shipping,0,Children's Clothing,Caguas,321.3900146
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,53.99000168
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,53.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,53.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,53.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,53.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,116.9899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,116.9899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,116.9899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,116.9899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,116.9899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,116.9899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Children's Clothing,Caguas,314.25
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,52.79000092
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,52.79000092
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,52.79000092
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,114.3899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Arecibo,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,114.3899994
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,114.3899994
DEBIT,2,4,Western Europe,Advance shipping,0,Children's Clothing,Caguas,310.6799927
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,113.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Caguas,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Caguas,113.0899963
